982,220.0
983,221.0
984,219.0
985,219.0
986,212.0
987,236.0
988,236.0
989,129.0
990,236.0
991,230.0
992,236.0
993,218.0
994,236.0
995,236.0
996,217.0
997,218.0
998,221.0
999,236.0
1000,236.0
1001,220.0
1002,236.0
1003,218.0
1004,236.0
1005,236.0
1006,221.0
1007,220.0
1008,187.0
1009,229.0
1010,222.0
1011,236.0
1012,236.0
1013,236.0
1014,236.0
1015,208.0
1016,236.0
1017,236.0
1018,209.0
1019,206.0
1020,209.0
1021,236.0
1022,206.0
1023,236.0
1024,220.0
1025,217.0
1026,209.0
1027,250.0
1028,236.0
1029,236.0
1030,239.0
1031,236.0
1032,236.0
1033,236.0
1034,236.0
1035,236.0
1036,236.0
1037,236.0
1038,221.0
1039,219.0
1040,219.0
1041,236.0
1042,219.0
1043,236.0
1044,222.0
1045,219.0
1046,221.0
1047,236.0
1048,236.0
1049,236.0
1050,218.0
1051,236.0
1052,204.0
1053,206.0
1054,236.0
1055,236.0
1056,210.0
1057,236.0
1058,212.0
1059,208.0
1060,236.0
1061,209.0
1062,207.0
1063,211.0
1064,236.0
1065,211.0
1066,211.0
1067,207.0
1068,205.0
1069,208.0
1070,215.0
1071,236.0
1072,236.0
1073,212.0
1074,219.0
1075,236.0
1076,221.0
1077,236.0
1078,210.0
1079,214.0
1080,217.0
1081,216.0
1082,218.0
1083,216.0
1084,236.0
1085,236.0
1086,236.0
1087,236.0
1088,236.0
1089,220.0
1090,236.0
1091,215.0
1092,236.0
1093,215.0
1094,223.0
1095,214.0
1096,236.0
1097,220.0
1098,218.0
1099,220.0
1100,226.0
1101,236.0
1102,228.0
1103,227.0
1104,209.0
1105,221.0
1106,217.0
1107,220.0
1108,236.0
1109,236.0
1110,217.0
1111,216.0
1112,236.0
1113,219.0
1114,217.0
1115,236.0
1116,226.0
1117,218.0
1118,236.0
1119,219.0
1120,220.0
1121,222.0
1122,212.0
1123,219.0
1124,236.0
1125,236.0
1126,236.0
1127,236.0
1128,236.0
1129,217.0
1130,220.0
1131,219.0
1132,236.0
1133,220.0
1134,207.0
1135,215.0
1136,218.0
1137,217.0
1138,209.0
1139,221.0
1140,212.0
1141,182.0
1142,236.0
1143,219.0
1144,209.0
1145,209.0
1146,210.0
1147,210.0
1148,208.0
1149,208.0
1150,216.0
1151,213.0
1152,236.0
1153,236.0
1154,236.0
1155,193.0
1156,233.0
1157,242.0
1158,236.0
1159,236.0
1160,224.0
1161,236.0
1162,221.0
1163,216.0
1164,194.0
1165,236.0
1166,217.0
1167,229.0
1168,236.0
1169,236.0
1170,236.0
1171,239.0
1172,236.0
1173,236.0
1174,239.0
1175,239.0
1176,236.0
1177,236.0
1178,238.0
1179,239.0
1180,242.0
1181,239.0
1182,239.0
1183,239.0
1184,239.0
1185,227.0
1186,239.0
1187,239.0
1188,239.0
1189,239.0
1190,235.0
1191,239.0
1192,212.0
1193,205.0
1194,231.0
1195,227.0
1196,223.0
1197,239.0
1198,141.0
1199,147.0
1200,136.0
1201,239.0
1202,161.0
1203,214.0
1204,239.0
1205,160.0
1206,203.0
1207,138.0
1208,239.0
1209,147.0
1210,189.0
1211,171.0
1212,177.0
1213,145.0
1214,239.0
1215,186.0
1216,174.0
1217,195.0
1218,141.0
1219,187.0
1220,152.0
1221,161.0
